species,matric_pot,hyphal_rate,type
a.tab.n,-0.32,0.3468216713,smoothed
a.tab.n,-0.33,0.3560348683,smoothed
a.tab.n,-0.34,0.3647382002,smoothed
a.tab.n,-0.35,0.3729192102,smoothed
a.tab.n,-0.36,0.380571009,smoothed
a.tab.n,-0.37,0.3876920289,smoothed
a.tab.n,-0.38,0.3942856954,smoothed
a.tab.n,-0.39,0.4003600282,smoothed
a.tab.n,-0.4,0.4059271868,smoothed
a.tab.n,-0.41,0.4110029734,smoothed
a.tab.n,-0.42,0.4156063108,smoothed
a.tab.n,-0.43,0.4197587066,smoothed
a.tab.n,-0.44,0.4234837186,smoothed
a.tab.n,-0.45,0.4268064337,smoothed
a.tab.n,-0.46,0.4297529702,smoothed
a.tab.n,-0.47,0.4323500121,smoothed
a.tab.n,-0.48,0.4346243845,smoothed
a.tab.n,-0.49,0.4366026727,smoothed
a.tab.n,-0.5,0.4383108901,smoothed
a.tab.n,-0.51,0.4397741971,smoothed
a.tab.n,-0.52,0.4410166695,smoothed
a.tab.n,-0.53,0.4420611165,smoothed
a.tab.n,-0.54,0.4429289453,smoothed
a.tab.n,-0.55,0.4436400702,smoothed
a.tab.n,-0.56,0.4442128597,smoothed
a.tab.n,-0.57,0.4446641201,smoothed
a.tab.n,-0.58,0.4450091085,smoothed
a.tab.n,-0.59,0.4452615715,smoothed
a.tab.n,-0.6,0.4454338042,smoothed
a.tab.n,-0.61,0.445536726,smoothed
a.tab.n,-0.62,0.4455799667,smoothed
a.tab.n,-0.63,0.4455719622,smoothed
a.tab.n,-0.64,0.445520053,smoothed
a.tab.n,-0.65,0.4454305853,smoothed
a.tab.n,-0.66,0.4453090108,smoothed
a.tab.n,-0.67,0.4451599834,smoothed
a.tab.n,-0.68,0.4449874516,smoothed
a.tab.n,-0.69,0.4447947449,smoothed
a.tab.n,-0.7,0.4445846544,smoothed
a.tab.n,-0.71,0.4443595062,smoothed
a.tab.n,-0.72,0.4441212276,smoothed
a.tab.n,-0.73,0.4438714064,smoothed
a.tab.n,-0.74,0.4436113437,smoothed
a.tab.n,-0.75,0.4433420999,smoothed
a.tab.n,-0.76,0.4430645346,smoothed
a.tab.n,-0.77,0.4427793413,smoothed
a.tab.n,-0.78,0.4424870767,smoothed
a.tab.n,-0.79,0.4421881859,smoothed
a.tab.n,-0.8,0.4418830233,smoothed
a.tab.n,-0.81,0.4415718698,smoothed
a.tab.n,-0.82,0.4412549479,smoothed
a.tab.n,-0.83,0.4409324332,smoothed
a.tab.n,-0.84,0.4406044642,smoothed
a.tab.n,-0.85,0.4402711504,smoothed
a.tab.n,-0.86,0.4399325784,smoothed
a.tab.n,-0.87,0.4395888172,smoothed
a.tab.n,-0.88,0.439239922,smoothed
a.tab.n,-0.89,0.4388859377,smoothed
a.tab.n,-0.9,0.438526901,smoothed
a.tab.n,-0.91,0.4381628427,smoothed
a.tab.n,-0.92,0.4377937892,smoothed
a.tab.n,-0.93,0.4374197634,smoothed
a.tab.n,-0.94,0.4370407857,smoothed
a.tab.n,-0.95,0.4366568748,smoothed
a.tab.n,-0.96,0.43626804810000003,smoothed
a.tab.n,-0.97,0.435874322,smoothed
a.tab.n,-0.98,0.4354757124,smoothed
a.tab.n,-0.99,0.4350722347,smoothed
a.tab.n,-1,0.4346639043,smoothed
a.tab.n,-1.01,0.4342507361,smoothed
a.tab.n,-1.02,0.4338327451,smoothed
a.tab.n,-1.03,0.4334099465,smoothed
a.tab.n,-1.04,0.4329823553,smoothed
a.tab.n,-1.05,0.4325499866,smoothed
a.tab.n,-1.06,0.4321128558,smoothed
a.tab.n,-1.07,0.4316709782,smoothed
a.tab.n,-1.08,0.4312243693,smoothed
a.tab.n,-1.09,0.4307730449,smoothed
a.tab.n,-1.1,0.4303170207,smoothed
a.tab.n,-1.11,0.4298563127,smoothed
a.tab.n,-1.12,0.4293909369,smoothed
a.tab.n,-1.13,0.4289209097,smoothed
a.tab.n,-1.14,0.4284462473,smoothed
a.tab.n,-1.15,0.4279669664,smoothed
a.tab.n,-1.16,0.4274830836,smoothed
a.tab.n,-1.17,0.4269946157,smoothed
a.tab.n,-1.18,0.4265015798,smoothed
a.tab.n,-1.19,0.4260039929,smoothed
a.tab.n,-1.2,0.4255018723,smoothed
a.tab.n,-1.21,0.4249952354,smoothed
a.tab.n,-1.22,0.4244840998,smoothed
a.tab.n,-1.23,0.4239684831,smoothed
a.tab.n,-1.24,0.4234484033,smoothed
a.tab.n,-1.25,0.4229238781,smoothed
a.tab.n,-1.26,0.4223949258,smoothed
a.tab.n,-1.27,0.4218615647,smoothed
a.tab.n,-1.28,0.421323813,smoothed
a.tab.n,-1.29,0.4207816893,smoothed
a.tab.n,-1.3,0.4202352122,smoothed
a.tab.n,-1.31,0.4196844006,smoothed
a.tab.n,-1.32,0.4191292733,smoothed
a.tab.n,-1.33,0.4185698494,smoothed
a.tab.n,-1.34,0.4180061481,smoothed
a.tab.n,-1.35,0.4174381886,smoothed
a.tab.n,-1.36,0.4168659904,smoothed
a.tab.n,-1.37,0.416289573,smoothed
a.tab.n,-1.38,0.4157089562,smoothed
a.tab.n,-1.39,0.4151241597,smoothed
a.tab.n,-1.4,0.4145352035,smoothed
a.tab.n,-1.41,0.4139421075,smoothed
a.tab.n,-1.42,0.4133448921,smoothed
a.tab.n,-1.43,0.4127435774,smoothed
a.tab.n,-1.44,0.4121381838,smoothed
a.tab.n,-1.45,0.411528732,smoothed
a.tab.n,-1.46,0.4109152425,smoothed
a.tab.n,-1.47,0.4102977361,smoothed
a.tab.n,-1.48,0.4096762337,smoothed
a.tab.n,-1.49,0.4090507562,smoothed
a.tab.n,-1.5,0.4084213247,smoothed
a.tab.n,-1.51,0.4077879605,smoothed
a.tab.n,-1.52,0.4071506848,smoothed
a.tab.n,-1.53,0.4065095191,smoothed
a.tab.n,-1.54,0.4058644849,smoothed
a.tab.n,-1.55,0.4052156038,smoothed
a.tab.n,-1.56,0.4045628976,smoothed
a.tab.n,-1.57,0.4039063881,smoothed
a.tab.n,-1.58,0.4032460972,smoothed
a.tab.n,-1.59,0.4025820471,smoothed
a.tab.n,-1.6,0.4019142597,smoothed
a.tab.n,-1.61,0.4012427574,smoothed
a.tab.n,-1.62,0.4005675625,smoothed
a.tab.n,-1.63,0.3998886974,smoothed
a.tab.n,-1.64,0.3992061847,smoothed
a.tab.n,-1.65,0.3985200469,smoothed
a.tab.n,-1.66,0.3978303068,smoothed
a.tab.n,-1.67,0.3971369872,smoothed
a.tab.n,-1.68,0.396440111,smoothed
a.tab.n,-1.69,0.3957397011,smoothed
a.tab.n,-1.7,0.3950357807,smoothed
a.tab.n,-1.71,0.3943283728,smoothed
a.tab.n,-1.72,0.3936175007,smoothed
a.tab.n,-1.73,0.3929031877,smoothed
a.tab.n,-1.74,0.3921854572,smoothed
a.tab.n,-1.75,0.3914643327,smoothed
a.tab.n,-1.76,0.3907398378,smoothed
a.tab.n,-1.77,0.3900119961,smoothed
a.tab.n,-1.78,0.3892808313,smoothed
a.tab.n,-1.79,0.3885463671,smoothed
a.tab.n,-1.8,0.3878086276,smoothed
a.tab.n,-1.81,0.3870676365,smoothed
a.tab.n,-1.82,0.3863234179,smoothed
a.tab.n,-1.83,0.3855759959,smoothed
a.tab.n,-1.84,0.3848253947,smoothed
a.tab.n,-1.85,0.3840716384,smoothed
a.tab.n,-1.86,0.3833147513,smoothed
a.tab.n,-1.87,0.3825547577,smoothed
a.tab.n,-1.88,0.3817916822,smoothed
a.tab.n,-1.89,0.3810255491,smoothed
a.tab.n,-1.9,0.380256383,smoothed
a.tab.n,-1.91,0.3794842085,smoothed
a.tab.n,-1.92,0.3787090502,smoothed
a.tab.n,-1.93,0.3779309328,smoothed
a.tab.n,-1.94,0.3771498811,smoothed
a.tab.n,-1.95,0.37636592,smoothed
a.tab.n,-1.96,0.3755790743,smoothed
a.tab.n,-1.97,0.3747893689,smoothed
a.tab.n,-1.98,0.3739968288,smoothed
a.tab.n,-1.99,0.373201479,smoothed
a.tab.n,-2,0.3724033446,smoothed
a.tab.n,-2.01,0.3716024507,smoothed
a.tab.n,-2.02,0.3707988225,smoothed
a.tab.n,-2.03,0.3699924853,smoothed
a.tab.n,-2.04,0.3691834641,smoothed
a.tab.n,-2.05,0.3683717844,smoothed
a.tab.n,-2.06,0.3675574715,smoothed
a.tab.n,-2.07,0.3667405507,smoothed
a.tab.n,-2.08,0.3659210475,smoothed
a.tab.n,-2.09,0.3650989873,smoothed
a.tab.n,-2.1,0.3642743956,smoothed
a.tab.n,-2.11,0.3634472979,smoothed
a.tab.n,-2.12,0.3626177198,smoothed
a.tab.n,-2.13,0.3617856868,smoothed
a.tab.n,-2.14,0.3609512246,smoothed
a.tab.n,-2.15,0.3601143587,smoothed
a.tab.n,-2.16,0.3592751149,smoothed
a.tab.n,-2.17,0.3584335189,smoothed
a.tab.n,-2.18,0.3575895963,smoothed
a.tab.n,-2.19,0.3567433729,smoothed
a.tab.n,-2.2,0.3558948745,smoothed
a.tab.n,-2.21,0.3550441269,smoothed
a.tab.n,-2.22,0.3541911558,smoothed
a.tab.n,-2.23,0.3533359871,smoothed
a.tab.n,-2.24,0.3524786465,smoothed
a.tab.n,-2.25,0.3516191601,smoothed
a.tab.n,-2.26,0.3507575536,smoothed
a.tab.n,-2.27,0.3498938529,smoothed
a.tab.n,-2.28,0.3490280839,smoothed
a.tab.n,-2.29,0.3481602725,smoothed
a.tab.n,-2.3,0.3472904447,smoothed
a.tab.n,-2.31,0.3464186263,smoothed
a.tab.n,-2.32,0.3455448432,smoothed
a.tab.n,-2.33,0.3446691215,smoothed
a.tab.n,-2.34,0.343791487,smoothed
a.tab.n,-2.35,0.3429119657,smoothed
a.tab.n,-2.36,0.3420305836,smoothed
a.tab.n,-2.37,0.3411473665,smoothed
a.tab.n,-2.38,0.3402623404,smoothed
a.tab.n,-2.39,0.3393755312,smoothed
a.tab.n,-2.4,0.338486965,smoothed
a.tab.n,-2.41,0.3375966675,smoothed
a.tab.n,-2.42,0.3367046648,smoothed
a.tab.n,-2.43,0.3358109828,smoothed
a.tab.n,-2.44,0.3349156474,smoothed
a.tab.n,-2.45,0.3340186844,smoothed
a.tab.n,-2.46,0.3331201198,smoothed
a.tab.n,-2.47,0.3322199794,smoothed
a.tab.n,-2.48,0.3313182892,smoothed
a.tab.n,-2.49,0.3304150749,smoothed
a.tab.n,-2.5,0.3295103625,smoothed
a.tab.n,-2.51,0.3286041776,smoothed
a.tab.n,-2.52,0.3276965462,smoothed
a.tab.n,-2.53,0.326787494,smoothed
a.tab.n,-2.54,0.3258770468,smoothed
a.tab.n,-2.55,0.3249652303,smoothed
a.tab.n,-2.56,0.3240520702,smoothed
a.tab.n,-2.57,0.3231375923,smoothed
a.tab.n,-2.58,0.3222218221,smoothed
a.tab.n,-2.59,0.3213047854,smoothed
a.tab.n,-2.6,0.3203865078,smoothed
a.tab.n,-2.61,0.3194670148,smoothed
a.tab.n,-2.62,0.318546332,smoothed
a.tab.n,-2.63,0.3176244849,smoothed
a.tab.n,-2.64,0.3167014991,smoothed
a.tab.n,-2.65,0.3157774,smoothed
a.tab.n,-2.66,0.314852213,smoothed
a.tab.n,-2.67,0.3139259636,smoothed
a.tab.n,-2.68,0.312998677,smoothed
a.tab.n,-2.69,0.3120703786,smoothed
a.tab.n,-2.7,0.3111410937,smoothed
a.tab.n,-2.71,0.3102108476,smoothed
a.tab.n,-2.72,0.3092796653,smoothed
a.tab.n,-2.73,0.3083475722,smoothed
a.tab.n,-2.74,0.3074145932,smoothed
a.tab.n,-2.75,0.3064807536,smoothed
a.tab.n,-2.76,0.3055460782,smoothed
a.tab.n,-2.77,0.3046105922,smoothed
a.tab.n,-2.78,0.3036743203,smoothed
a.tab.n,-2.79,0.3027372876,smoothed
a.tab.n,-2.8,0.3017995188,smoothed
a.tab.n,-2.81,0.3008610388,smoothed
a.tab.n,-2.82,0.2999218722,smoothed
a.tab.n,-2.83,0.2989820438,smoothed
a.tab.n,-2.84,0.2980415782,smoothed
a.tab.n,-2.85,0.2971005,smoothed
a.tab.n,-2.86,0.2961588336,smoothed
a.tab.n,-2.87,0.2952166036,smoothed
a.tab.n,-2.88,0.2942738343,smoothed
a.tab.n,-2.89,0.2933305502,smoothed
a.tab.n,-2.9,0.2923867754,smoothed
a.tab.n,-2.91,0.2914425343,smoothed
a.tab.n,-2.92,0.2904978509,smoothed
a.tab.n,-2.93,0.2895527495,smoothed
a.tab.n,-2.94,0.2886072539,smoothed
a.tab.n,-2.95,0.2876613883,smoothed
a.tab.n,-2.96,0.2867151765,smoothed
a.tab.n,-2.97,0.2857686424,smoothed
a.tab.n,-2.98,0.2848218098,smoothed
a.tab.n,-2.99,0.2838747023,smoothed
a.tab.n,-3,0.2829273436,smoothed
a.tab.n,-3.01,0.2819797573,smoothed
a.tab.n,-3.02,0.2810319669,smoothed
a.tab.n,-3.03,0.2800839957,smoothed
a.tab.n,-3.04,0.2791358673,smoothed
a.tab.n,-3.05,0.2781876048,smoothed
a.tab.n,-3.06,0.2772392315,smoothed
a.tab.n,-3.07,0.2762907705,smoothed
a.tab.n,-3.08,0.2753422448,smoothed
a.tab.n,-3.09,0.2743936775,smoothed
a.tab.n,-3.1,0.2734450915,smoothed
a.tab.n,-3.11,0.2724965095,smoothed
a.tab.n,-3.12,0.2715479544,smoothed
a.tab.n,-3.13,0.2705994488,smoothed
a.tab.n,-3.14,0.2696510152,smoothed
a.tab.n,-3.15,0.2687026763,smoothed
a.tab.n,-3.16,0.2677544543,smoothed
a.tab.n,-3.17,0.2668063718,smoothed
a.tab.n,-3.18,0.2658584508,smoothed
a.tab.n,-3.19,0.2649107136,smoothed
a.tab.n,-3.2,0.2639631823,smoothed
a.tab.n,-3.21,0.2630158789,smoothed
a.tab.n,-3.22,0.2620688252,smoothed
a.tab.n,-3.23,0.2611220432,smoothed
a.tab.n,-3.24,0.2601755545,smoothed
a.tab.n,-3.25,0.2592293808,smoothed
a.tab.n,-3.26,0.2582835436,smoothed
a.tab.n,-3.27,0.2573380645,smoothed
a.tab.n,-3.28,0.2563929647,smoothed
a.tab.n,-3.29,0.2554482656,smoothed
a.tab.n,-3.3,0.2545039884,smoothed
a.tab.n,-3.31,0.2535601542,smoothed
a.tab.n,-3.32,0.2526167839,smoothed
a.tab.n,-3.33,0.2516738985,smoothed
a.tab.n,-3.34,0.2507315188,smoothed
a.tab.n,-3.35,0.2497896655,smoothed
a.tab.n,-3.36,0.2488483592,smoothed
a.tab.n,-3.37,0.2479076205,smoothed
a.tab.n,-3.38,0.2469674698,smoothed
a.tab.n,-3.39,0.2460279273,smoothed
a.tab.n,-3.4,0.2450890134,smoothed
a.tab.n,-3.41,0.2441507482,smoothed
a.tab.n,-3.42,0.2432131516,smoothed
a.tab.n,-3.43,0.2422762436,smoothed
a.tab.n,-3.44,0.2413400441,smoothed
a.tab.n,-3.45,0.2404045727,smoothed
a.tab.n,-3.46,0.2394698492,smoothed
a.tab.n,-3.47,0.2385358929,smoothed
a.tab.n,-3.48,0.2376027233,smoothed
a.tab.n,-3.49,0.2366703598,smoothed
a.tab.n,-3.5,0.2357388215,smoothed
a.tab.n,-3.51,0.2348081275,smoothed
a.tab.n,-3.52,0.2338782969,smoothed
a.tab.n,-3.53,0.2329493485,smoothed
a.tab.n,-3.54,0.232021301,smoothed
a.tab.n,-3.55,0.2310941733,smoothed
a.tab.n,-3.56,0.2301679837,smoothed
a.tab.n,-3.57,0.2292427509,smoothed
a.tab.n,-3.58,0.2283184931,smoothed
a.tab.n,-3.59,0.2273952286,smoothed
a.tab.n,-3.6,0.2264729756,smoothed
a.tab.n,-3.61,0.225551752,smoothed
a.tab.n,-3.62,0.2246315757,smoothed
a.tab.n,-3.63,0.2237124646,smoothed
a.tab.n,-3.64,0.2227944363,smoothed
a.tab.n,-3.65,0.2218775085,smoothed
a.tab.n,-3.66,0.2209616985,smoothed
a.tab.n,-3.67,0.2200470238,smoothed
a.tab.n,-3.68,0.2191335016,smoothed
a.tab.n,-3.69,0.218221149,smoothed
a.tab.n,-3.7,0.2173099831,smoothed
a.tab.n,-3.71,0.2164000207,smoothed
a.tab.n,-3.72,0.2154912786,smoothed
a.tab.n,-3.73,0.2145837735,smoothed
a.tab.n,-3.74,0.213677522,smoothed
a.tab.n,-3.75,0.2127725405,smoothed
a.tab.n,-3.76,0.2118688453,smoothed
a.tab.n,-3.77,0.2109664526,smoothed
a.tab.n,-3.78,0.2100653786,smoothed
a.tab.n,-3.79,0.2091656393,smoothed
a.tab.n,-3.8,0.2082672504,smoothed
a.tab.n,-3.81,0.2073702278,smoothed
a.tab.n,-3.82,0.206474587,smoothed
a.tab.n,-3.83,0.2055803437,smoothed
a.tab.n,-3.84,0.2046875131,smoothed
a.tab.n,-3.85,0.2037961106,smoothed
a.tab.n,-3.86,0.2029061513,smoothed
a.tab.n,-3.87,0.2020176502,smoothed
a.tab.n,-3.88,0.2011306224,smoothed
a.tab.n,-3.89,0.2002450826,smoothed
a.tab.n,-3.9,0.1993610455,smoothed
a.tab.n,-3.91,0.1984785256,smoothed
a.tab.n,-3.92,0.1975975375,smoothed
a.tab.n,-3.93,0.1967180953,smoothed
a.tab.n,-3.94,0.1958402135,smoothed
a.tab.n,-3.95,0.194963906,smoothed
a.tab.n,-3.96,0.1940891868,smoothed
a.tab.n,-3.97,0.1932160698,smoothed
a.tab.n,-3.98,0.1923445687,smoothed
a.tab.n,-3.99,0.1914746972,smoothed
a.tab.n,-4,0.1906064686,smoothed
a.tab.n,-4.01,0.1897398964,smoothed
a.tab.n,-4.02,0.1888749939,smoothed
a.tab.n,-4.03,0.1880117742,smoothed
a.tab.n,-4.04,0.1871502502,smoothed
a.tab.n,-4.05,0.1862904349,smoothed
a.tab.n,-4.06,0.1854323411,smoothed
a.tab.n,-4.07,0.1845759814,smoothed
a.tab.n,-4.08,0.1837213683,smoothed
a.tab.n,-4.09,0.1828685142,smoothed
a.tab.n,-4.1,0.1820174315,smoothed
a.tab.n,-4.11,0.1811681322,smoothed
a.tab.n,-4.12,0.1803206285,smoothed
a.tab.n,-4.13,0.1794749323,smoothed
a.tab.n,-4.14,0.1786310553,smoothed
a.tab.n,-4.15,0.1777890093,smoothed
a.tab.n,-4.16,0.1769488057,smoothed
a.tab.n,-4.17,0.1761104562,smoothed
a.tab.n,-4.18,0.1752739719,smoothed
a.tab.n,-4.19,0.1744393641,smoothed
a.tab.n,-4.2,0.1736066439,smoothed
a.tab.n,-4.21,0.1727758221,smoothed
a.tab.n,-4.22,0.1719469098,smoothed
a.tab.n,-4.23,0.1711199175,smoothed
a.tab.n,-4.24,0.1702948558,smoothed
a.tab.n,-4.25,0.1694717354,smoothed
a.tab.n,-4.26,0.1686505664,smoothed
a.tab.n,-4.27,0.1678313591,smoothed
a.tab.n,-4.28,0.1670141237,smoothed
a.tab.n,-4.29,0.1661988702,smoothed
a.tab.n,-4.3,0.1653856083,smoothed
a.tab.n,-4.31,0.164574348,smoothed
a.tab.n,-4.32,0.1637650988,smoothed
a.tab.n,-4.33,0.1629578702,smoothed
a.tab.n,-4.34,0.1621526716,smoothed
a.tab.n,-4.35,0.1613495123,smoothed
a.tab.n,-4.36,0.1605484015,smoothed
a.tab.n,-4.37,0.1597493482,smoothed
a.tab.n,-4.38,0.1589523613,smoothed
a.tab.n,-4.39,0.1581574496,smoothed
a.tab.n,-4.4,0.1573646218,smoothed
a.tab.n,-4.41,0.1565738865,smoothed
a.tab.n,-4.42,0.1557852521,smoothed
a.tab.n,-4.43,0.1549987269,smoothed
a.tab.n,-4.44,0.1542143192,smoothed
a.tab.n,-4.45,0.1534320371,smoothed
a.tab.n,-4.46,0.1526518884,smoothed
a.tab.n,-4.47,0.1518738812,smoothed
a.tab.n,-4.48,0.151098023,smoothed
a.tab.n,-4.49,0.1503243216,smoothed
a.tab.n,-4.5,0.1495527844,smoothed
a.tab.n,-4.51,0.1487834189,smoothed
a.tab.n,-4.52,0.1480162322,smoothed
a.tab.n,-4.53,0.1472512317,smoothed
a.tab.n,-4.54,0.1464884243,smoothed
a.tab.n,-4.55,0.1457278169,smoothed
a.tab.n,-4.56,0.1449694163,smoothed
a.tab.n,-4.57,0.1442132293,smoothed
a.tab.n,-4.58,0.1434592625,smoothed
a.tab.n,-4.59,0.1427075222,smoothed
a.tab.n,-4.6,0.1419580149,smoothed
a.tab.n,-4.61,0.1412107468,smoothed
a.tab.n,-4.62,0.1404657241,smoothed
a.tab.n,-4.63,0.1397229527,smoothed
a.tab.n,-4.64,0.1389824385,smoothed
a.tab.n,-4.65,0.1382441874,smoothed
a.tab.n,-4.66,0.137508205,smoothed
a.tab.n,-4.67,0.1367744969,smoothed
a.tab.n,-4.68,0.1360430686,smoothed
a.tab.n,-4.69,0.1353139253,smoothed
a.tab.n,-4.7,0.1345870723,smoothed
a.tab.n,-4.71,0.1338625148,smoothed
a.tab.n,-4.72,0.1331402577,smoothed
a.tab.n,-4.73,0.132420306,smoothed
a.tab.n,-4.74,0.1317026644,smoothed
a.tab.n,-4.75,0.1309873377,smoothed
a.tab.n,-4.76,0.1302743303,smoothed
a.tab.n,-4.77,0.1295636469,smoothed
a.tab.n,-4.78,0.1288552917,smoothed
a.tab.n,-4.79,0.1281492689,smoothed
a.tab.n,-4.8,0.1274455828,smoothed
a.tab.n,-4.81,0.1267442374,smoothed
a.tab.n,-4.82,0.1260452366,smoothed
a.tab.n,-4.83,0.1253485842,smoothed
a.tab.n,-4.84,0.1246542839,smoothed
a.tab.n,-4.85,0.1239623395,smoothed
a.tab.n,-4.86,0.1232727542,smoothed
a.tab.n,-4.87,0.1225855317,smoothed
a.tab.n,-4.88,0.1219006752,smoothed
a.tab.n,-4.89,0.1212181878,smoothed
a.tab.n,-4.9,0.1205380727,smoothed
a.tab.n,-4.91,0.1198603329,smoothed
a.tab.n,-4.92,0.1191849712,smoothed
a.tab.n,-4.93,0.1185119905,smoothed
a.tab.n,-4.94,0.1178413934,smoothed
a.tab.n,-4.95,0.1171731826,smoothed
a.tab.n,-4.96,0.1165073604,smoothed
a.tab.n,-4.97,0.1158439294,smoothed
a.tab.n,-4.98,0.1151828917,smoothed
a.tab.n,-4.99,0.1145242496,smoothed
a.tab.n,-5,0.1138680051,smoothed
a.tab.s,-0,0.0249299449,smoothed
a.tab.s,-0.01,0.0375427873,smoothed
a.tab.s,-0.02,0.0549568493,smoothed
a.tab.s,-0.03,0.0782332013,smoothed
a.tab.s,-0.04,0.1083532843,smoothed
a.tab.s,-0.05,0.146086351,smoothed
a.tab.s,-0.06,0.1918489222,smoothed
a.tab.s,-0.07,0.245579062,smoothed
a.tab.s,-0.08,0.3066508277,smoothed
a.tab.s,-0.09,0.3738512503,smoothed
a.tab.s,-0.1,0.44543332,smoothed
a.tab.s,-0.11,0.5192450585,smoothed
a.tab.s,-0.12,0.5929197966,smoothed
a.tab.s,-0.13,0.6640999614,smoothed
a.tab.s,-0.14,0.7306594305,smoothed
a.tab.s,-0.15,0.7908898267,smoothed
a.tab.s,-0.16,0.8436239072,smoothed
a.tab.s,-0.17,0.8882823232,smoothed
a.tab.s,-0.18,0.9248449997,smoothed
a.tab.s,-0.19,0.9537615051,smoothed
a.tab.s,-0.2,0.9758232273,smoothed
a.tab.s,-0.21,0.9920226968,smoothed
a.tab.s,-0.22,1.0034224625,smoothed
a.tab.s,-0.23,1.0110492824,smoothed
a.tab.s,-0.24,1.015821313,smoothed
a.tab.s,-0.25,1.0185085793,smoothed
a.tab.s,-0.26,1.0197216562,smoothed
a.tab.s,-0.27,1.01992071,smoothed
a.tab.s,-0.28,1.0194365923,smoothed
a.tab.s,-0.29,1.018496852,smoothed
a.tab.s,-0.3,1.0172515141,smoothed
a.tab.s,-0.31,1.0157955722,smoothed
a.tab.s,-0.32,1.0141868951,smoothed
a.tab.s,-0.33,1.0124594726,smoothed
a.tab.s,-0.34,1.0106326162,smoothed
a.tab.s,-0.35,1.008716999,smoothed
a.tab.s,-0.36,1.0067184224,smoothed
a.tab.s,-0.37,1.0046400531,smoothed
a.tab.s,-0.38,1.0024836923,smoothed
a.tab.s,-0.39,1.0002504655,smoothed
a.tab.s,-0.4,0.9979411804,smoothed
a.tab.s,-0.41,0.9955565066,smoothed
a.tab.s,-0.42,0.9930970606,smoothed
a.tab.s,-0.43,0.9905634455,smoothed
a.tab.s,-0.44,0.9879562685,smoothed
a.tab.s,-0.45,0.9852761482,smoothed
a.tab.s,-0.46,0.9825237171,smoothed
a.tab.s,-0.47,0.9796996227,smoothed
a.tab.s,-0.48,0.976804528,smoothed
a.tab.s,-0.49,0.9738391111,smoothed
a.tab.s,-0.5,0.9708040651,smoothed
a.tab.s,-0.51,0.9677000979,smoothed
a.tab.s,-0.52,0.9645279318,smoothed
a.tab.s,-0.53,0.9612883034,smoothed
a.tab.s,-0.54,0.957981963,smoothed
a.tab.s,-0.55,0.9546096749,smoothed
a.tab.s,-0.56,0.9511722164,smoothed
a.tab.s,-0.57,0.947670378,smoothed
a.tab.s,-0.58,0.9441049629,smoothed
a.tab.s,-0.59,0.9404767868,smoothed
a.tab.s,-0.6,0.9367866773,smoothed
a.tab.s,-0.61,0.9330354741,smoothed
a.tab.s,-0.62,0.9292240282,smoothed
a.tab.s,-0.63,0.9253532018,smoothed
a.tab.s,-0.64,0.9214238679,smoothed
a.tab.s,-0.65,0.9174369101,smoothed
a.tab.s,-0.66,0.9133932222,smoothed
a.tab.s,-0.67,0.9092937077,smoothed
a.tab.s,-0.68,0.9051392798,smoothed
a.tab.s,-0.69,0.9009308607,smoothed
a.tab.s,-0.7,0.8966693816,smoothed
a.tab.s,-0.71,0.892355782,smoothed
a.tab.s,-0.72,0.8879910098,smoothed
a.tab.s,-0.73,0.8835760206,smoothed
a.tab.s,-0.74,0.8791117773,smoothed
a.tab.s,-0.75,0.8745992501,smoothed
a.tab.s,-0.76,0.8700394159,smoothed
a.tab.s,-0.77,0.865433258,smoothed
a.tab.s,-0.78,0.8607817659,smoothed
a.tab.s,-0.79,0.8560859345,smoothed
a.tab.s,-0.8,0.8513467644,smoothed
a.tab.s,-0.81,0.8465652609,smoothed
a.tab.s,-0.82,0.8417424341,smoothed
a.tab.s,-0.83,0.8368792985,smoothed
a.tab.s,-0.84,0.8319768724,smoothed
a.tab.s,-0.85,0.8270361778,smoothed
a.tab.s,-0.86,0.8220582397,smoothed
a.tab.s,-0.87,0.8170440862,smoothed
a.tab.s,-0.88,0.811994748,smoothed
a.tab.s,-0.89,0.8069112579,smoothed
a.tab.s,-0.9,0.8017946505,smoothed
a.tab.s,-0.91,0.796645962,smoothed
a.tab.s,-0.92,0.7914662296,smoothed
a.tab.s,-0.93,0.7862564916,smoothed
a.tab.s,-0.94,0.7810177865,smoothed
a.tab.s,-0.95,0.7757511531,smoothed
a.tab.s,-0.96,0.7704576298,smoothed
a.tab.s,-0.97,0.7651382547,smoothed
a.tab.s,-0.98,0.759794065,smoothed
a.tab.s,-0.99,0.7544260966,smoothed
a.tab.s,-1,0.7490353839,smoothed
a.tab.s,-1.01,0.7436229595,smoothed
a.tab.s,-1.02,0.7381898539,smoothed
a.tab.s,-1.03,0.7327370948,smoothed
a.tab.s,-1.04,0.7272657076,smoothed
a.tab.s,-1.05,0.7217767143,smoothed
a.tab.s,-1.06,0.7162711334,smoothed
a.tab.s,-1.07,0.71074998,smoothed
a.tab.s,-1.08,0.7052142648,smoothed
a.tab.s,-1.09,0.6996649946,smoothed
a.tab.s,-1.1,0.6941031712,smoothed
a.tab.s,-1.11,0.6885297918,smoothed
a.tab.s,-1.12,0.6829458484,smoothed
a.tab.s,-1.13,0.6773523274,smoothed
a.tab.s,-1.14,0.6717502097,smoothed
a.tab.s,-1.15,0.6661404699,smoothed
